DATE DE CLASSEMENT;DATE DE PUBLICATION DE L'ÉTABLISSEMENT;TYPOLOGIE DE L'ÉTABLISSEMENT;CLASSEMENT;CATÉGORIE;MENTION;NOM COMMERCIAL;ADRESSE;CODE POSTAL;COMMUNE;TÉLÉPHONE;COURRIEL;SITE INTERNET;TYPE DE SÉJOUR;CAPACITÉ D'ACCUEIL (PERSONNES);NOMBRE DE CHAMBRES;NOMBRE D'EMPLACEMENTS;NOMBRE D'UNITÉS D'HABITATION;NOMBRE DE LOGEMENTS
18/06/2012;04/07/2012;HÔTEL;2 étoiles;-;-;IBIS BUDGET;RUE DU NOYER DE SAINT GERMAIN;94440;SANTENY;892683213;h2347-re@accor.com;http://wwwetaphotel.com;-;160;52;-;-;-
18/06/2012;22/10/2012;RÉSIDENCE DE TOURISME;3 étoiles;-;-;LA FERME DES BARMONTS;19 rue Ambroise Croizat;94800;VILLEJUIF;146784536;ferme@barmonts.fr;http://www.barmonts.fr;-;178;-;-;43;-
08/06/2012;13/07/2012;HÔTEL;3 étoiles;-;-;HÔTEL DE LA BRETONNERIE;22 RUE SAINTE CROIX DE LA BRETONNERIE;75004;PARIS;148877763;hotel@bretonnerie.com;http://www.bretonnerie.com;-;81;29;-;-;-
08/06/2012;17/07/2012;HÔTEL;5 étoiles;-;-;HÔTEL BALTIMORE - MGALLERY COLLECTION;88 bis avenue Kléber;75116;PARIS;144345454;franck.poncey@accor.com;http://www.hotel-baltimore-paris.com ;-;272;103;-;-;-
08/06/2012;10/06/2013;HÔTEL;3 étoiles;-;-;CAMPANILE SANNOIS;RUE DES LOGES;95110;SANNOIS;134137957;manager.ermont.sannois@campanile.fr;http://campanile.com;-;92;46;-;-;-
07/06/2012;27/12/2012;HÔTEL;3 étoiles;-;-;HÔTEL PEYRIS OPÉRA;10 rue du Conservatoire;75009;PARIS;147705083;robertpaxpeyris@free.fr;http://hotel-peyris.com;-;99;50;-;-;-
07/06/2012;28/06/2012;RÉSIDENCE DE TOURISME;3 étoiles;-;-;APPART'CITY;1 route départementale 195 - La Mare Mazarin;78114;MAGNY-LES-HAMEAUX;130478950;magny@appartcity.com;http://appartcity.com;-;396;-;-;158;-
07/06/2012;28/06/2012;HÔTEL;2 étoiles;-;-;ETAP HÔTEL VERSAILLES SAINT-CYR;4 boulevard Henry Barbusse;78210;SAINT-CYR-L'ÉCOLE;892683098;h2567-re@accor.com;http://www.etaphotel.com;-;124;46;-;-;-
07/06/2012;28/06/2012;RÉSIDENCE DE TOURISME;3 étoiles;-;-;APPART'CITY;64 rue Gabriel Péri;78210;SAINT-CYR-L'ÉCOLE;130458790;saintcyr-lecole@appartcity.com;http://appartcity.com;-;499;-;-;196;-
07/06/2012;28/06/2012;HÔTEL;3 étoiles;-;-;HÔTEL KYRIAD;80 avenue du Général de Gaulle;91170;VIRY-CHÂTILLON;169458850;virychatillon@kyriad.fr;-;-;96;48;-;-;-
07/06/2012;28/06/2012;HÔTEL;3 étoiles;-;-;HÔTEL PARIS ORLY;11 rue Gabriel Peri;92120;MONTROUGE;142530255;paris.montrouge@kyriad.fr;http://www.kyriad-paris-sud-porte-dorleans.fr;-;87;41;-;-;-
07/06/2012;28/06/2012;RÉSIDENCE DE TOURISME;5 étoiles;-;-;FRASER SUITES HARMONIE PARIS LA DÉFENSE;6 boulevard de Neuilly;92400;COURBEVOIE;155232626;christophe.radvansky@frasershospitality.com;http://www.frasershospitality.com;-;530;-;-;134;-
07/06/2012;28/06/2012;RÉSIDENCE DE TOURISME;4 étoiles;-;-;ADAGIO CITY APARTHOTEL PARC LA DÉFENSE;1 rue des Lilas d'Espagne;92400;COURBEVOIE;155707979;h6787@adagio-city.com;http://adagio-city.com;-;367;-;-;166;-
06/06/2012;28/06/2012;RÉSIDENCE DE TOURISME;4 étoiles;-;-;RESIDHOME APPARTHOTEL PARIS ÉVRY;1 rue Ambroise Croizat;91000;ÉVRY;169474747;paris.evry@residhome.com;residhome.com;-;322;-;-;149;-
06/06/2012;28/06/2012;CAMPING;3 étoiles;Loisirs;-;BOIS DE LA JUSTICE;Chemin de Mennessard;91930;MONNERVILLE;164950534;picquetfredo@orange.fr;http://campingboislajustice.pagesperso-orange.fr;-;-;-;150;-;-
06/06/2012;28/06/2012;HÔTEL;4 étoiles;-;-;HOLIDAY INN PARIS PORTE DE CLICHY;2 rue du 8 mai 1945;92110;CLICHY;176687750;nicolas.rault@hiparisclichy.com;http://www.ihg.com;-;1297;264;-;-;-
06/06/2012;28/06/2012;HÔTEL;3 étoiles;-;-;BEST WESTERN PARC DES EXPOSITIONS;122 avenue Pierre Brossolette;92240;MALAKOFF;146561152;shb3@wanadoo.fr;http://www.hotel-parc-expositions.com;-;104;52;-;-;-
06/06/2012;28/06/2012;HÔTEL;3 étoiles;-;-;HÔTEL VIVALDI;5 rue Roque de Fillol;92800;PUTEAUX;147763601;cmauroux@hotelvivaldi.com;http://www.hotelvivaldi.com;-;54;27;-;-;-
05/06/2012;17/07/2012;HÔTEL;4 étoiles;-;-;HÔTEL LUXEMBOURG PARC;42 RUE DE VAUGIRARD;75006;PARIS;153103650;direction@hotelluxparc.com;http://www.hotelluxparc.com;-;46;23;-;-;-
05/06/2012;13/07/2012;HÔTEL;3 étoiles;-;-;NEWHOTEL LAFAYETTE;25 rue Buffault;75009;PARIS;149950949;slbeaumet@new-hotel.com;http://www.new-hotel.com/;-;96;50;-;-;-
05/06/2012;11/03/2013;HÔTEL;3 étoiles;-;-;HÔTEL KYRIAD DE LA GARE PARIS EST;4 rue du 8 mai 1945;75010;PARIS;144892700;thierry.capron@autogrill.net;http://www.kyriad.fr;-;96;44;-;-;-
05/06/2012;23/09/2013;HÔTEL;3 étoiles;-;-;BEST WESTERN HÔTEL ALBERT 1ER;162 rue Lafayette;75010;PARIS;140368240;paris@albert1erhotel.com;www.albert1erhotel.com;-;99;55;-;-;-
05/06/2012;25/07/2012;HÔTEL;1 étoile;-;-;HÔTEL LE CARROSSE;88 rue Desnouette;75015;PARIS;142500202;contact@le-carrosse.fr;-;-;20;12;-;-;-
04/06/2012;13/07/2012;HÔTEL;4 étoiles;-;-;NEWHOTEL ROBLIN;6 rue Chauveau Lagarde;75008;PARIS;144712080;directioncommunication@new-hotel.com;http://new-hotel.com;-;158;77;-;-;-
01/06/2012;01/10/2012;HÔTEL;3 étoiles;-;-;HÔTEL QUARTIER LATIN;9 rue des écoles;75005;PARIS;144270645;reservation@hotelquartierlatin.com;www.hotelquartierlatin.com;-;64;29;-;-;-
31/05/2012;20/07/2012;HÔTEL;2 étoiles;-;-;HÔTEL GAY LUSSAC;29 rue gay lussac;75005;PARIS;143542396;hotel.gay-lussac@club-internet.fr;http://www.paris-hotel-gay-lussac.com;-;85;35;-;-;-
31/05/2012;03/10/2012;HÔTEL;2 étoiles;-;-;HÔTEL AU ROYAL CARDINAL;1 rue des écoles;75005;PARIS;143268364;royalcardinal@multi-micro.com;http://www.parishotelroyalcardinal.com;-;70;36;-;-;-
31/05/2012;20/12/2012;HÔTEL;3 étoiles;-;-;HÔTEL PAIX RÉPUBLIQUE;2 BIS BOULEVARD SAINT-MARTIN;75010;PARIS;142089695;hotelpaix@wanadoo.fr;http://www.hotel-paix-republique.fr;-;81;45;-;-;-
31/05/2012;18/07/2012;HÔTEL;4 étoiles;-;-;BEST WESTERN  PREMIER AMIRAL HÔTEL;98 AVENUE D'ITALIE;75013;PARIS;145651251;mraimon@amiralhotel.com;http://www.amiral-hotel-paris.com;-;91;49;-;-;-
31/05/2012;24/07/2013;HÔTEL;3 étoiles;-;-;HÔTEL PASSY EIFFEL;10 RUE DE PASSY;75016;PARIS;145255566;contact@passyeiffel.com;http://www.passyeiffel.com;-;89;49;-;-;-
31/05/2012;23/09/2013;HÔTEL;3 étoiles;-;-;HÔTEL DES DEUX AVENUES;38 rue Poncelet;75017;PARIS;147639548;hotel-des-deux-avenues@wanadoo.fr;www.hotel-des-deux-avenues.com;-;81;38;-;-;-
30/05/2012;13/06/2012;RÉSIDENCE DE TOURISME;3 étoiles;-;-;ADAGIO ACCESS PARIS QUAI D'IVRY;50 Boulevard de Brandebourg;94200;IVRY SUR SEINE;145215100;H8367@adagio-city.com;http://www.adagio-city.com;-;402;-;-;173;-
30/05/2012;13/06/2012;HÔTEL;3 étoiles;-;-;HÔTEL DAUMESNIL VINCENNES;50 Avenue de Paris;94300;VINCENNES;148084410;jmb@hotel-daumesnil.com;http://www.hotel-daumesnil.com;-;89;50;-;-;-
30/05/2012;13/06/2012;HÔTEL;4 étoiles;-;-;BEST WESTERN SAINT LOUIS;2 bis, rue Robert Giraudineau;94300;VINCENNES;143741678;saint-louis@bookinnfrance.com;http://www.bookinnfrance.com/best-western-saint-louis.html;-;51;25;-;-;-
30/05/2012;13/06/2012;HÔTEL;3 étoiles;-;-;CAMPANILE DE VILLEJUIF;20 RUE DU DOCTEUR PINEL;94800;VILLEJUIF;146781011;MANAGER.VILLEJUIF@CAMPANILE.FR;http://www.campanile-villejuif.fr;-;148;72;-;-;-
29/05/2012;18/07/2012;HÔTEL;3 étoiles;-;-;CAMPANILE;"le petit marais"""", rue Jean Moulin";95470;SAINT-WITZ;134313310;manager.stwitz@campanile.fr;http://www.campanile.fr;-;120;59;-;-;-
29/05/2012;29/05/2012;HÔTEL;2 étoiles;-;-;HOTEL DES CARMES;5 RUE DES CARMES;75005;PARIS;143297840;veroniquehotel@club-internet.fr;http://www.hoteldescarmesparis.com;-;65;30;-;-;-
29/05/2012;29/05/2012;HÔTEL;4 étoiles;-;-;HOTEL WALDORF MADELEINE;12 Boulevard MALESHERBES;75008;PARIS;142657206;jrivaud@hotelswaldorfparis.com;http://www.hotelswaldorfparis.com;-;85;45;-;-;-
24/05/2012;25/06/2012;RÉSIDENCE DE TOURISME;3 étoiles;-;-;CITADINES TROCADERO PARIS;29 BIS RUE SAINT DIDIER;75016;PARIS;141057822;trocadero@citadines.com;http://www.citadines.com;-;241;-;-;97;-
24/05/2012;28/06/2012;HÔTEL;4 étoiles;-;-;HÔTEL LE VERSAILLES;7 rue Saint Anne;78000;VERSAILLES;139506465;info@hotel-le-versailles.fr;http://hotel-le-versailles.fr;-;96;45;-;-;-
24/05/2012;28/06/2012;HÔTEL;3 étoiles;-;-;HÔTEL RESTAURANT ARPÈGE;41 route de Paris;78760;JOUARS-PONTCHARTRAIN;134890245;vledouarec@yahoo.fr;http://arpege78.com;-;22;11;-;-;-
24/05/2012;28/06/2012;HÔTEL;3 étoiles;-;-;HÔTEL DE LA JATTE;4 boulevard du Parc;92200;NEUILLY-SUR-SEINE;146243262;hoteldelajatte@wanadoo.fr;http://www.hoteldelajatte.com;-;144;71;-;-;-
24/05/2012;28/06/2012;HÔTEL;2 étoiles;-;-;CAMPANILE PARIS OUEST PORTE DE CHAMPERRET LEVALLOIS;72 rue Marius Aufran;92300;LEVALLOIS-PERRET;147480031;manager.levallois@campanile.fr;http://campanile.fr;-;136;58;-;-;-
24/05/2012;25/05/2012;HÔTEL;4 étoiles;-;-;MERCURE PARIS VOLTAIRE QUARTIER BASTILLE;53 RUE RICHARD LENOIR;75011;PARIS;143797567;h7847-gm@accor.com;http://www.mercure-paris-voltaire-bastille.com;-;112;52;-;-;-
24/05/2012;25/05/2012;HÔTEL;3 étoiles;-;-;HOTEL DU MIDI;4 AVENUE RENE COTY;75014;PARIS;143272325;karine.cammas@gmail.com;http://www.midi-hotel-paris.com/;-;95;45;-;-;-
24/05/2012;25/05/2012;HÔTEL;3 étoiles;-;-;HOTEL CHAMPERRET ELYSEES;129 AVENUE DE VILLIERS;75017;PARIS;147644400;c.mahy@champerret-elysees.fr;http://www.champerret-elysees.fr;-;92;45;-;-;-
24/05/2012;25/05/2012;HÔTEL;4 étoiles;-;-;CHATEAU DES BONDONS;47-49 RUE DES BONDONS;77260;LA FERTE SOUS JOUARRE;160220098;castel@chateaudesbondons.com;http://www.chateaudesbondons.com;-;100;14;-;-;-
24/05/2012;25/05/2012;HÔTEL;3 étoiles;-;-;SAPHIR HOTEL;114 rue des Berchères;77340;PONTAULT COMBAULT;164434547;dominique.direction@hotelsaphir77.com;http://www.hotelsaphir77.com;-;400;178;-;-;-
24/05/2012;24/05/2012;HÔTEL;3 étoiles;-;-;KYRIAD PARIS EST SAINT MAURICE PORTES DE BERCY;12 RUE DU MARECHAL LECLERC;94410;SAINT MAURICE;143759494;manager.paris.est.stmaurice@kyriad.fr;http://www.hotel-lesaintmaurice.com/;-;235;101;-;-;-
23/05/2012;23/09/2013;HÔTEL;3 étoiles;-;-;HÔTEL ALEXANDRIE;19 rue d'Austerlitz;75012;PARIS;140190405;alexandrie@book-inn-France.com;www.paris-hotel-alexandrie.com;-;78;37;-;-;-
23/05/2012;27/05/2013;HÔTEL;4 étoiles;-;-;HÔTEL SPLENDID ÉTOILE;1 avenue Carnot;75017;PARIS;145727200;seb@hsplendid.com;http://www.hsplendid.com;-;83;57;-;-;-
23/05/2012;17/04/2013;RÉSIDENCE DE TOURISME;3 étoiles;-;-;ADAGIO ACCESS SAINT DENIS PLEYEL;10 RUE DU DOCTEUR FINOT;93200;SAINT DENIS;155875000;H8400@adagio-city.com;http://.www.adagio-city.com;-;228;-;-;107;-
22/05/2012;23/09/2013;HÔTEL;3 étoiles;-;-;HÔTEL LAUTREC OPÉRA;8 10 rue d'Amboise;75002;PARIS;01 42 96 67 90;reservation@hotel-lautrec.fr;www.paris-hotel-lautrec.com;-;112;59;-;-;-
22/05/2012;25/06/2012;CAMPING;3 étoiles;Loisirs;-;LA MUSARDIERE;route des grandes vallées;91490;MILLY-LA-FORÊT;164989191;lamusardiere91@orange.fr;-;-;-;-;200;-;-
22/05/2012;25/06/2012;CAMPING;3 étoiles;Loisirs;-;PARC RESIDENTIEL DE LA FONTAINE;route de vaugriegneuse;91530;SAINT MAURICE MONTCOURONNE;164589272;contact@parc-fontaine.fr;http://www.parc-fontaine.fr;-;-;-;82;-;-
22/05/2012;22/05/2012;HÔTEL;3 étoiles;-;-;HÔTEL ELYSÉES OPERA;17 rue de Turin;75008;PARIS;143875650;c.mahy@champerret-elysees.fr;http://www.elysees-opera.fr;-;76;39;-;-;-
22/05/2012;22/05/2012;HÔTEL;3 étoiles;-;-;HOTEL GEORGE SAND;26 rue des mathurins;75009;PARIS;147426347;Hotelgeorgesand@wanadoo.fr;http://Hotelgeorgesand.com;-;44;20;-;-;-
21/05/2012;21/05/2012;HÔTEL;3 étoiles;-;-;HOTEL LE CARDINAL;3 RUE DU CARDINAL MERCIER;75009;PARIS;140163000;mjgueroult@lecardinal.fr;http://www.lecardinal.fr;-;154;78;-;-;-
21/05/2012;21/05/2012;HÔTEL;4 étoiles;-;-;HOTEL PULLMAN PARIS BERCY;1, rue de Libourne;75012;PARIS;144673412;h2192-qc@accor.com;http://www.accorhotels.com/fr/hotel-2192-pullman-paris-bercy/index.shtml;-;2413;396;-;-;-
21/05/2012;21/05/2012;HÔTEL;4 étoiles;-;-;QUALITY HOTEL PARIS ORLEANS;185/187 BOULEVARD BRUNE;75014;PARIS;145396850;l.jeanne@paris-orleans-hotel.com;http://www.paris-orleans-hotel.com;-;190;91;-;-;-
21/05/2012;21/05/2012;HÔTEL;4 étoiles;-;-;HOTEL SEZZ PARIS;6 AVENUE FREMIET;75016;PARIS;156752626;sebastienr@hotelsezz.com;http://www.hotelsezz-paris.com;-;50;26;-;-;-
18/05/2012;18/05/2012;HÔTEL;2 étoiles;-;-;HOTEL AMERICAIN;72 RUE CHARLOT;75003;PARIS;148875892;resa@paris-hotel-americain.com;http://www.paris-hotel-americain.com;-;65;32;-;-;-
18/05/2012;18/05/2012;HÔTEL;3 étoiles;-;-;HOTEL ALISON;21 rue de Surène;75008;PARIS;142655400;direction.alison@orange.fr;http://www.hotelalison.com;-;60;34;-;-;-
17/05/2012;16/06/2012;HÔTEL;3 étoiles;-;-;CAMPANILE PARIS PONT DE SURESNES;15 boulevard Henri Sellier;92150;SURESNES;158475566;manager.suresnes@campanile.fr;www.campanile.fr;-;284;143;-;-;-
16/05/2012;28/06/2012;CAMPING;3 étoiles;Loisirs;-;HAMEAU DU SAUT DU LOUP;Château du Breuil - route de Boissy;78890;GARANCIÈRES;134864102;sarazin.eric@wanadoo.fr;http://www.hameaudusautduloup.com;-;-;-;150;-;-
16/05/2012;28/06/2012;RÉSIDENCE DE TOURISME;3 étoiles;-;-;RESIDHOME APPARTHOTEL MONCEAU;3 place de la Renaissance;92270;BOIS-COLOMBES;01 47 85 50 00 ;boiscolombes.monceau@residhome.com;http://www.residhome.com;-;291;-;-;121;-
16/05/2012;28/06/2012;RÉSIDENCE DE TOURISME;3 étoiles;-;-;RESIDHOME APPARTHOTEL ASNIÈRES;1 rue Eugénie Eboué;92600;ASNIÈRES-SUR-SEINE;01 56 04 07 07;paris.asnieres@residhome.com;http://www.residhome.com;-;326;-;-;118;-
15/05/2012;15/05/2012;HÔTEL;3 étoiles;-;-;HOTEL STELLA DE NEUVE;14 RUE NEUVE ST PIERRE;75004;PARIS;144592850;direction@hoteldeneuveparis.com;http://www.hoteldeneuveparis.com;-;39;20;-;-;-
15/05/2012;21/05/2012;HÔTEL;2 étoiles;-;-;HOTEL DIANA;73 RUE SAINT JACQUES;75005;PARIS;143549255;hotel-diana@wanadoo.fr;http://www.hotel-diana-paris.com;-;39;22;-;-;-
15/05/2012;15/05/2012;HÔTEL;3 étoiles;-;-;CONCORTEL SA;19-21 Rue Pasquier;75008;PARIS;142654544;eric.concortel@gmail.com;http://www.hotelconcortel.com;-;84;46;-;-;-
15/05/2012;15/05/2012;HÔTEL;3 étoiles;-;-;LIBERTEL GARE DU NORD SUEDE;106 boulevard de Magenta;75010;PARIS;140361012;gdn@hlparis.com;http://www.hotels-libertel.com/fr/gare-du-nord-suede/;-;93;50;-;-;-
15/05/2012;18/05/2012;RÉSIDENCE DE TOURISME;3 étoiles;-;-;CITADINES REPUBLIQUE PARIS;37 BIS AVENUE PARMENTIER;75011;PARIS;155280820;republique@citadines.com;http://www.citadines.com;-;-;-;-;76;-
14/05/2012;14/05/2012;HÔTEL;3 étoiles;-;-;LE RELAIS SAINT HONORE;308 rue Saint Honore ;75001;PARIS;142960606;contact@relaissainthonore.com;http://www.relaissainthonore.com;-;32;15;-;-;-
14/05/2012;14/05/2012;HÔTEL;4 étoiles;-;-;HOTEL MONNA LISA;97, Rue la Boétie;75008;PARIS;156433838;amaillet@inwoodhotel.com;http://fr.hotelmonnalisa.com/;-;45;22;-;-;-
14/05/2012;14/05/2012;HÔTEL;3 étoiles;-;-;HÔTEL HELDER OPÉRA;4 rue du helder;75009;PARIS;147707067;hotelhelderopera@orange.fr;http://www.helder-paris-hotel.com/;-;44;22;-;-;-
14/05/2012;14/05/2012;HÔTEL;3 étoiles;-;-;SPORT HOTEL;258 AVENUE DAUMESNIL;75012;PARIS;143436136;reservation@sporthotel-paris.com;http://www.sporthotel-paris.com;-;81;44;-;-;-
14/05/2012;14/05/2012;HÔTEL;3 étoiles;-;-;HÔTEL BAILLI DE SUFFREN;149, Avenue de Suffren;75015;PARIS;156586464;amaillet@inwoodhotel.com;http://fr.lebailliparis.com/;-;50;25;-;-;-
14/05/2012;18/05/2012;HÔTEL;3 étoiles;-;-;HÔTEL FERTEL MAILLOT;269 Boulevard Pereire;75017;PARIS;144099292;hotel-fertel-maillot@wanadoo.com;http://www.hotelfertel.com;-;63;35;-;-;-
14/05/2012;14/05/2012;HÔTEL;3 étoiles;-;-;HOTEL DOISY;55 Avenue des Ternes ;75017;PARIS;145742186;veronique.vialatte@orange.fr;http://www.doisy.com;-;74;33;-;-;-
14/05/2012;15/05/2012;HÔTEL;3 étoiles;-;-;HOTEL ASTRUC ELYSEES;18, rue Léon Jost;75017;PARIS;146226070;reservation@hotelastruc.com;http://www.hotelastruc.com;-;43;18;-;-;-
12/05/2012;25/06/2012;HÔTEL;3 étoiles;-;-;RESIDENCE EUROPE;15 rue pierre curie;92110;CLICHY;147371310;laurent.mouchet@wanadoo.fr;http://www.hotel-residence-europe.com/;-;56;28;-;-;-
12/05/2012;28/06/2012;RÉSIDENCE DE TOURISME;4 étoiles;-;-;ADAGIO CITY APARTHOTEL KLEBER LA DÉFENSE;73 avenue Gambetta;92400;COURBEVOIE;156372000;h6788@adagio-city.com;http://adagio-city.com;-;431;-;-;140;-
11/05/2012;13/11/2012;HÔTEL;3 étoiles;-;-;HÔTEL RESTAURANT CAMPANILE;235 Route d'Orgeval;78670;VILLENNES-SUR-SEINE;139752522;manager.villennessurseine@campanile.fr;http://www.campanile.fr/fr/default.aspx;-;176;82;-;-;-
11/05/2012;26/06/2012;HÔTEL;1 étoile;-;-;HÔTEL F1 EVRY A6;rue alcide de gaspieri ZAC le bois briard;91080;COURCOURONNES;620063632;h2420-re@accor.com;http://hôtelf1.com;-;254;89;-;-;-
11/05/2012;28/06/2012;HÔTEL;3 étoiles;-;-;KYRIAD;5 rue Paul Demange;91200;ATHIS-MONS;169383000;direction@kyriadorly.com;http://www.kyriad.fr;-;205;103;-;-;-
11/05/2012;28/06/2012;RÉSIDENCE DE TOURISME;1 étoile;-;-;CAP WEST SAINT-MICHEL-SUR-ORGE;3 bis rue d'Alembert - ZA Noue Rousseau;91240;SAINT-MICHEL-SUR-ORGE;170583300;saintmichel@capwestresidence.fr;http://www.capwestresidence.fr;-;284;-;-;121;-
11/05/2012;28/06/2012;RÉSIDENCE DE TOURISME;4 étoiles;-;-;RESIDHOME APPARTHOTEL PARIS MASSY;7 rue Christophe Colomb;91300;MASSY;01 69 81 62 62;paris.massy@residhome.com;http://www.residhome.com;-;484;-;-;150;-
11/05/2012;28/06/2012;HÔTEL;3 étoiles;-;-;KYRIAD MASSY;82  place de France;91300;MASSY;160115554;kyriad.massy.dir@shfrance.com;www.kyriad.com;-;230;110;-;-;-
11/05/2012;17/06/2012;HÔTEL;2 étoiles;-;-;HÔTEL PREMIÈRE CLASSE;12 rue Maryse Bastié;91430;IGNY;160194700;premiereclasse.igny.dir@shfrance.com;simplyhotelsfrance.com;-;140;70;-;-;-
11/05/2012;28/06/2012;RÉSIDENCE DE TOURISME;3 étoiles;-;-;RESIDHOME APPARTHOTEL BURES LA GUYONNERIE;1A rue de la Guyonnerie;91440;BURES-SUR-YVETTE;153234402;bures.guyonnerie@residhome.com;http://www.residhome.com;-;310;-;-;146;-
11/05/2012;22/06/2012;CAMPING;3 étoiles;Tourisme;-;SAS LE PARC DES ROCHES;la petite beauce;91530;SAINT CHÉRON;164566550;info@camping-parcdesroches.com;http://www.camping-parcdesroches.com/;-;-;-;400;-;-
11/05/2012;22/06/2012;HÔTEL;1 étoile;-;-;F1 MENNECY;30 bis chemin des moques de tonneaux;91540;ORMOY;891705311;h2466-re@accor.com;-;-;260;85;-;-;-
11/05/2012;11/05/2012;HÔTEL;3 étoiles;-;-;BASTILLE SPERIA;1 rue de la Bastille;75004;PARIS;142720401;info@hotelsperia.com;http://www.hotelsperia.com;-;83;42;-;-;-
11/05/2012;11/05/2012;HÔTEL;4 étoiles;-;-;RADISSON BLU AMBASSADOR PARIS OPERA ;16 bld haussmann;75009;PARIS;144834040;PARZA.RTLSupervisor@hotelambassador-paris.com;http://www.radissonblu.fr/ambassadorhotel-paris;-;1400;297;-;-;-
11/05/2012;11/05/2012;HÔTEL;3 étoiles;-;-;HOTEL LANGLOIS;63 RUE SAINT LAZARE;75009;PARIS;148747824;info@hotel-langlois.com;http://www.hotel-langlois.com;-;56;27;-;-;-
09/05/2012;18/05/2012;HÔTEL;2 étoiles;-;-;HOTEL EXCELSIOR REPUBLIQUE;4 RUE DE LANCRY;75010;PARIS;142062330;welcome@hotel-excelsior.fr;http://www.hotelexcelsior.fr;-;56;34;-;-;-
09/05/2012;21/05/2012;HÔTEL;4 étoiles;-;-; HOTEL AIGLON;232 boulevard Raspail;75014;PARIS;143208242;aiglon@espritdefrance.com;http://www.espritdefrance.com;-;99;46;-;-;-
09/05/2012;09/05/2012;HÔTEL;4 étoiles;-;-;HOTEL LE MARQUIS EIFFEL;15, Rue Dupleix;75015;PARIS;143063150;lemarquis@inwoodhotel.com;http://fr.lemarquisparis.com/;-;72;36;-;-;-
09/05/2012;09/05/2012;HÔTEL;3 étoiles;-;-;HOTEL MONCEAU ELYSEES;108, RUE DE COURCELLES;75017;PARIS;147633308;yvesdanes@gmail.com;http://www.hotel-paris-monceau.com;-;52;29;-;-;-
07/05/2012;07/05/2012;HÔTEL;4 étoiles;-;-;HOTEL DUMINY VENDOME;3 rue du Mont Thabor;75001;PARIS;142603280;s.beuriot@duminy-vendome.com;http://www.hotelduminyvendome.com;-;166;78;-;-;-
07/05/2012;07/05/2012;HÔTEL;3 étoiles;-;-;HOTEL CLOS MEDICIS;56 rue Monsieur Le Prince;75006;PARIS;143291080;message@hotelclosmedicisparis.com;http://www.hotelclosmedicisparis.com;-;76;38;-;-;-
07/05/2012;07/05/2012;HÔTEL;3 étoiles;-;-;FONTAINES DU LUXEMBOURG;4 rue de Vaugirard;75006;PARIS;143253590;paris@luxembourghotel.com;http://luxembourghotel.com;-;66;30;-;-;-
07/05/2012;07/05/2012;HÔTEL;4 étoiles;-;-;SAS ARIOSO;7 RUE D ARGENSON;75008;PARIS;153059500;privael@arioso-hotel.com;http://www.arioso-hotel.com;-;54;28;-;-;-
04/05/2012;17/04/2013;HÔTEL;4 étoiles;-;-;PARIS CHARLES DE GAULLE AIRPORT MARRIOTT HOTEL;5 ALLEE DU VERGER;95700;ROISSY EN FRANCE;134385353;mhrs.parmc.gm@marriott.com;http://www.marriott.fr/hotels/travel/parmc-paris-charles-de-gaulle-airport-marriott-hotel/;-;600;300;-;-;-
04/05/2012;10/05/2012;HÔTEL;3 étoiles;-;-;CAMPANILE SAINT DENIS - PARIS NORD - QUAI DE SAINT OUEN - PLEYEL;2 quai de Saint ouen;93200;SAINT-DENIS;148202988;stdenispleyel@campanile.fr;http://www.campanile-paris-nord-saint-denis-quai-de-saint-ouen.fr;-;276;71;-;-;-
04/05/2012;04/05/2012;CAMPING;2 étoiles;Loisirs;-;CAMPING LES PRINCES;Route des Princes;95270;ASNIÈRES SUR OISE;130354092;lesprinces@club-internet.fr;http://lesprinces.fr;-;-;-;70;-;-
04/05/2012;04/05/2012;HÔTEL;2 étoiles;-;-;ETAP HÔTEL BEZONS;41 RUE EMILE ZOLA;95870;BEZONS;892681347;h5492-re@accor.com;http://etaphotel.com;-;294;98;-;-;-
03/05/2012;23/09/2013;HÔTEL;3 étoiles;-;-;HÔTEL AMBASSADE;79 rue Lauriston;75016;PARIS;01 45 53 41 15;paris@hotelambassade.com;www.hotelambassade.com;-;70;38;-;-;-
03/05/2012;14/05/2012;HÔTEL;2 étoiles;-;-;OPERA MAINTENON;36 rue Sainte Anne;75001;PARIS;142974153;opera.maintenon@proximedia.fr;http://www.hotel-opera-maintenon.com;-;40;18;-;-;-
03/05/2012;11/05/2012;HÔTEL;2 étoiles;-;-;HOTEL MONTPENSIER;12 rue de Richelieu;75001;PARIS;142962850;hotel-montpensier@wanadoo.fr;http://www.montpensierparis.com;-;95;40;-;-;-
03/05/2012;14/05/2012;HÔTEL;3 étoiles;-;-;HOTEL CARDINAL RIVE GAUCHE;20-22 rue Pascal;75005;PARIS;147074792;paris@hotelcardinal.com;http://www.hotelcardinal.com;-;70;36;-;-;-
03/05/2012;03/05/2012;HÔTEL;3 étoiles;-;-;HÔTEL DU DANUBE SAINT GERMAIN;58 rue Jacob ;75006;PARIS;142603470;msario@hoteldanube.fr;http://www.hoteldanube.fr;-;88;39;-;-;-
